f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f210,f211,f212,f213,f214,f215,f216,f217,f218,f219,f220,f221,f222,f223,f224,f225,f226,f227,f228,f229,f230,f231,f232,f233,f234,f235,f236,f237,f238,f239,f240,f241,f242,f243,f244,f245,f246,f247,f248,f249,f250,f251,f252,f253,f254,f255,f256,f257,f258,f259,f260,f261,f262,f263,f264,f265,f266,f267,f268,f269,f270,f271,f272,f273,f274,f275,f276,f277,f278,f279,f280,f281,f282,f283,f284,f285,f286,f287,f288,f289,f290,f291,f292,f293,f294,f295,f296,f297,f298,f299,f300,f301,f302,f303,f304,f305,f306,f307,target
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.41571,0.29,0.3,0.44,0.39333,0.40667,0.05556,1,0.75,0.9,0,0.55556,1,0.45,1,0,0.61111,1,0.375,1,0,0.16667,1,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.47857,0.61,0.26,0.27667,0.22667,0.25333,0.44444,0.5,0.5,1,0,0.66667,0.5,0.75,0.8,0,0.88889,0.5,0.4,1,0,0.33333,0.5,0.501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.43,0.49333,0.26,0.19333,0.32667,0.46,0.33333,0.5,0.6,1,0,0.38889,0.5,0.4,1,0,0.05556,0.5,0.375,1,0,0.72222,0.5,0.35,1,0,161
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.41571,0.29,0.3,0.44,0.39333,0.40667,0.05556,1,0.75,0.9,0,0.55556,1,0.45,1,0,0.61111,1,0.375,1,0,0.16667,1,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.47857,0.61,0.26,0.27667,0.22667,0.25333,0.44444,0.5,0.5,1,0,0.66667,0.5,0.75,0.8,0,0.88889,0.5,0.4,1,0,0.33333,0.5,0.501,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.43,0.49333,0.26,0.19333,0.32667,0.46,0.33333,0.5,0.6,1,0,0.38889,0.5,0.4,1,0,0.05556,0.5,0.375,1,0,0.72222,0.5,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47286,0.29333,0.30333,0.37667,0.36,0.26,0.05556,1,0.45,1,0,0.16667,1,0.45,1,0,0.44444,1,0.45,1,0,0.94444,1,0.7,0.9,0,161
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.35857,0.22667,0.21,0.51,0.37667,0.46,0.22222,1,0.45,1,0,0.55556,1,0.45,1,0,0.72222,1,0.4,1,0,0.33333,1,0.4,1,0,135
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.35857,0.22667,0.21,0.51,0.37667,0.46,0.22222,1,0.45,1,0,0.55556,1,0.45,1,0,0.72222,1,0.4,1,0,0.33333,1,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.34429,0.31,0.31,0.27667,0.27667,0.22667,0.33333,0.5,0.375,1,0,0.22222,1,0.45,1,0,0.83333,0.5,0.375,1,0,0.72222,0.5,0.55,0.9,0,135
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.35857,0.22667,0.21,0.51,0.37667,0.46,0.22222,1,0.45,1,0,0.55556,1,0.45,1,0,0.72222,1,0.4,1,0,0.33333,1,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.34429,0.31,0.31,0.27667,0.27667,0.22667,0.33333,0.5,0.375,1,0,0.22222,1,0.45,1,0,0.83333,0.5,0.375,1,0,0.72222,0.5,0.55,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.40143,0.36,0.29333,0.26,0.26,0.29333,0.83333,0.5,0.4,1,0,0.27778,0.5,0.325,0.95,0,0.83333,0.5,0.35,1,0.16667,0.33333,0.5,0.6,1,0,135
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.35857,0.22667,0.21,0.51,0.37667,0.46,0.22222,1,0.45,1,0,0.55556,1,0.45,1,0,0.72222,1,0.4,1,0,0.33333,1,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.34429,0.31,0.31,0.27667,0.27667,0.22667,0.33333,0.5,0.375,1,0,0.22222,1,0.45,1,0,0.83333,0.5,0.375,1,0,0.72222,0.5,0.55,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.40143,0.36,0.29333,0.26,0.26,0.29333,0.83333,0.5,0.4,1,0,0.27778,0.5,0.325,0.95,0,0.83333,0.5,0.35,1,0.16667,0.33333,0.5,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.38714,0.32667,0.52667,0.19333,0.29333,0.29333,0.33333,0.5,0.4,1,0,0.5,0.5,0.4,1,0,0.88889,0.5,0.4,1,0,0.61111,0.5,0.4,1,0,135
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.35857,0.22667,0.21,0.51,0.37667,0.46,0.22222,1,0.45,1,0,0.55556,1,0.45,1,0,0.72222,1,0.4,1,0,0.33333,1,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.34429,0.31,0.31,0.27667,0.27667,0.22667,0.33333,0.5,0.375,1,0,0.22222,1,0.45,1,0,0.83333,0.5,0.375,1,0,0.72222,0.5,0.55,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.40143,0.36,0.29333,0.26,0.26,0.29333,0.83333,0.5,0.4,1,0,0.27778,0.5,0.325,0.95,0,0.83333,0.5,0.35,1,0.16667,0.33333,0.5,0.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.38714,0.32667,0.52667,0.19333,0.29333,0.29333,0.33333,0.5,0.4,1,0,0.5,0.5,0.4,1,0,0.88889,0.5,0.4,1,0,0.61111,0.5,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.42143,0.34333,0.23,0.24333,0.23,0.27667,0.33333,0.5,0.375,1,0,0.22222,1,0.375,1,0,0.61111,0.5,0.4,1,0,0.44444,0.5,0.5,0.9,0,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.51,0.49333,0.37667,0.32667,0.34333,0.4,0.33333,0.5,0.375,1,0,0.44444,0.5,0.5,1,0,0.11111,0.5,0.425,1,0,0.77778,0.5,0.45,1,0,173
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.51,0.49333,0.37667,0.32667,0.34333,0.4,0.33333,0.5,0.375,1,0,0.44444,0.5,0.5,1,0,0.11111,0.5,0.425,1,0,0.77778,0.5,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36429,0.32667,0.44333,0.22667,0.32667,0.37667,0.33333,0.5,0.4,1,0,0.83333,0.5,0.4,1,0,0.94444,0.5,0.45,0.9,0,0.44444,0.5,0.375,1,0,173
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.51,0.49333,0.37667,0.32667,0.34333,0.4,0.33333,0.5,0.375,1,0,0.44444,0.5,0.5,1,0,0.11111,0.5,0.425,1,0,0.77778,0.5,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36429,0.32667,0.44333,0.22667,0.32667,0.37667,0.33333,0.5,0.4,1,0,0.83333,0.5,0.4,1,0,0.94444,0.5,0.45,0.9,0,0.44444,0.5,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.44667,0.31,0.27667,0.31,0.45667,0.88889,0.5,0.4,1,0,0.33333,0.5,0.325,1,0,0.05556,0.5,0.6,0.9,0,0.66667,0.5,0.25,1,0,173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40143,0.41,0.36,0.32667,0.36,0.21,0.22222,1,0.45,1,0,0.22222,0.5,0.45,1,0,0.61111,0.5,0.4,1,0,0.33333,0.5,0.501,1,0,160
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40143,0.41,0.36,0.32667,0.36,0.21,0.22222,1,0.45,1,0,0.22222,0.5,0.45,1,0,0.61111,0.5,0.4,1,0,0.33333,0.5,0.501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.38714,0.31,0.29333,0.37667,0.29333,0.37667,0.5,1,0.375,0.95,0,0.22222,1,0.375,1,0,0.05556,1,0.475,0.9,0,0.55556,1,0.45,1,0,160
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40143,0.41,0.36,0.32667,0.36,0.21,0.22222,1,0.45,1,0,0.22222,0.5,0.45,1,0,0.61111,0.5,0.4,1,0,0.33333,0.5,0.501,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.38714,0.31,0.29333,0.37667,0.29333,0.37667,0.5,1,0.375,0.95,0,0.22222,1,0.375,1,0,0.05556,1,0.475,0.9,0,0.55556,1,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.41571,0.52667,0.27667,0.43333,0.27667,0.42667,0.44444,0.5,0.5,1,0,0.05556,1,0.475,0.9,0,0.66667,0.5,0.5,0.8,0,0.61111,0.5,0.35,1,0,160
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40143,0.41,0.36,0.32667,0.36,0.21,0.22222,1,0.45,1,0,0.22222,0.5,0.45,1,0,0.61111,0.5,0.4,1,0,0.33333,0.5,0.501,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.38714,0.31,0.29333,0.37667,0.29333,0.37667,0.5,1,0.375,0.95,0,0.22222,1,0.375,1,0,0.05556,1,0.475,0.9,0,0.55556,1,0.45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.41571,0.52667,0.27667,0.43333,0.27667,0.42667,0.44444,0.5,0.5,1,0,0.05556,1,0.475,0.9,0,0.66667,0.5,0.5,0.8,0,0.61111,0.5,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.40143,0.36,0.42667,0.26,0.31,0.37667,0.33333,0.5,0.375,1,0,0.83333,0.5,0.4,1,0,0.44444,0.5,0.5,1,0,0.38889,0.5,0.4,1,0,160
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.41571,0.29,0.3,0.44,0.39333,0.40667,0.05556,1,0.75,0.9,0,0.55556,1,0.45,1,0,0.61111,1,0.375,1,0,0.16667,1,0.45,1,0,148
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.41571,0.29,0.3,0.44,0.39333,0.40667,0.05556,1,0.75,0.9,0,0.55556,1,0.45,1,0,0.61111,1,0.375,1,0,0.16667,1,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40714,0.46,0.38667,0.22667,0.38667,0.3,0.5,0.5,0.275,1,0,0.33333,0.5,0.65,0.9,0,0.22222,0.5,0.45,1,0,0.61111,0.5,0.35,1,0,148
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.41571,0.29,0.3,0.44,0.39333,0.40667,0.05556,1,0.75,0.9,0,0.55556,1,0.45,1,0,0.61111,1,0.375,1,0,0.16667,1,0.45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40714,0.46,0.38667,0.22667,0.38667,0.3,0.5,0.5,0.275,1,0,0.33333,0.5,0.65,0.9,0,0.22222,0.5,0.45,1,0,0.61111,0.5,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40143,0.41,0.36,0.32667,0.36,0.21,0.22222,1,0.45,1,0,0.22222,0.5,0.45,1,0,0.61111,0.5,0.4,1,0,0.33333,0.5,0.501,1,0,148
